Voltages are wrong

time,torque,RPM,current,voltage
357.06103467941284,1.00,2059.41,-1714.89,27.65
358.0687119960785,0.99,2077.15,-1714.78,27.67
359.0924777984619,0.98,2058.82,-1684.40,27.65
360.08420634269714,1.01,2057.94,-1726.78,27.65
361.0919952392578,1.01,2079.21,-1725.44,27.65
362.0997235774994,1.02,2057.37,-1719.56,27.70
363.12351870536804,1.00,2076.40,-1707.00,27.73
364.1309597492218,0.99,2062.06,-1712.11,27.70
365.1387801170349,1.00,2079.21,-1724.11,27.67
366.14661145210266,1.01,2061.45,-1727.78,27.65
367.15438985824585,1.01,2058.82,-1765.00,27.67
368.1621341705322,1.02,2057.94,-1769.56,27.70
369.1698305606842,1.04,2059.41,-1725.44,27.65
370.1777808666229,1.04,2059.41,-1751.89,27.65
371.2011342048645,1.01,2095.98,-1505.10,27.70
372.1931846141815,0.09,2260.00,-390.67,27.70
373.20100021362305,0.07,2257.43,-389.44,27.67
374.20875453948975,0.07,2257.43,-396.44,27.65
375.23238468170166,0.06,2115.57,-269.40,27.65
376.2241442203522,0.15,2222.22,-444.44,27.65
377.23190116882324,0.08,2237.62,-392.11,27.65
378.23971796035767,0.08,2257.43,-392.00,27.65
379.2634708881378,0.06,2139.35,-274.60,27.70
380.27067828178406,-0.00,1037.92,-118.78,27.62
381.2786295413971,-0.00,99.01,-113.67,27.65
382.28637862205505,-0.00,0.00,-114.22,27.67
383.2944028377533,-0.00,0.00,-113.50,27.65
384.3020462989807,-0.00,0.00,-113.89,27.70
385.309775352478,-0.00,0.00,-114.00,27.67
386.31776309013367,-0.00,0.00,-113.89,27.70
387.32537317276,-0.00,0.00,-113.80,27.67
388.3331060409546,-0.00,0.00,-113.67,27.73
389.3408341407776,-0.00,0.00,-114.44,27.67
390.3486382961273,-0.00,0.00,-113.56,27.65
391.3564519882202,-0.00,0.00,-114.60,27.67
392.36403250694275,-0.00,0.00,-114.44,27.65
393.3718190193176,-0.00,0.00,-115.33,27.65
394.3795862197876,-0.00,0.00,-113.89,27.65
395.40322375297546,-0.00,0.00,-114.50,27.67
396.39498233795166,-0.00,0.00,-114.22,27.70
397.40274357795715,-0.00,0.00,-114.00,27.70
398.4105899333954,-0.00,0.00,-115.56,27.65
399.43439960479736,-0.00,0.00,-114.80,27.65
400.4261906147003,-0.00,0.00,-114.44,27.65
401.43373131752014,-0.00,0.00,-113.22,27.65
402.4571316242218,-0.00,0.00,-113.22,27.70
403.4652101993561,-0.00,0.00,-113.70,27.62
404.472900390625,-0.00,0.00,-114.44,27.67
405.48070788383484,-0.00,0.00,-114.44,27.67
406.4885399341583,-0.00,0.00,-114.22,27.67
407.51168060302734,-0.00,0.00,-113.80,27.67
408.5041060447693,-0.00,0.00,-115.33,27.65
409.5118250846863,-0.00,0.00,-115.22,27.65
410.51961040496826,-0.00,0.00,-114.00,27.62
411.5434353351593,-0.00,0.00,-113.10,27.67
412.5352580547333,-0.00,0.00,-113.89,27.67
413.5428969860077,-0.00,0.00,-113.00,27.62
414.5506136417389,-0.00,0.00,-113.33,27.65
415.5743052959442,-0.00,0.00,-112.70,27.56
416.56617307662964,-0.00,0.00,-114.44,27.56
417.57399892807007,-0.00,0.00,-114.44,27.65
418.5817084312439,-0.00,0.00,-114.00,27.65
419.6053395271301,-0.00,0.00,-114.70,27.65
420.5969979763031,-0.00,0.00,-113.11,27.67
421.6204586029053,-0.00,0.00,-112.67,27.65
422.6283745765686,-0.00,0.00,-114.56,27.67
423.63624835014343,-0.00,0.00,-114.60,27.70
424.6440575122833,-0.00,0.00,-112.89,27.65
425.6516897678375,-0.00,0.00,-113.56,27.73
426.6595833301544,-0.00,0.00,-113.56,27.62
427.6831157207489,-0.00,0.00,-114.60,27.70
